zpid,schoolName,schoolRating,type,gradeLevel,grades,distanceFromListing,link,lastUpdated
48966995,Ingraham High School,7,Public,High,9-12,2.9,https://www.greatschools.org/washington/seattle/1571-Ingraham-High-School/,2024-11-27 09:23:19.830028 UTC
49120008,Ingraham High School,7,Public,High,9-12,2.2,https://www.greatschools.org/washington/seattle/1571-Ingraham-High-School/,2024-11-27 09:23:19.830028 UTC
48994518,Ingraham High School,7,Public,High,9-12,0.9,https://www.greatschools.org/washington/seattle/1571-Ingraham-High-School/,2024-11-21 11:09:29.025827 UTC
48993495,Ingraham High School,7,Public,High,9-12,1.4,https://www.greatschools.org/washington/seattle/1571-Ingraham-High-School/,2024-11-21 11:09:29.025827 UTC
49118648,Ingraham High School,7,Public,High,9-12,2.8,https://www.greatschools.org/washington/seattle/1571-Ingraham-High-School/,2024-11-21 14:20:38.213508 UTC
63094961,Ingraham High School,7,Public,High,9-12,1.9,https://www.greatschools.org/washington/seattle/1571-Ingraham-High-School/,2024-11-21 14:20:38.213508 UTC
2054032463,Ingraham High School,7,Public,High,9-12,3,https://www.greatschools.org/washington/seattle/1571-Ingraham-High-School/,2024-11-21 14:20:38.213508 UTC
48697365,Ingraham High School,7,Public,High,9-12,2.7,https://www.greatschools.org/washington/seattle/1571-Ingraham-High-School/,2024-11-22 11:25:39.370306 UTC
440578507,Ingraham High School,7,Public,High,9-12,1.4,https://www.greatschools.org/washington/seattle/1571-Ingraham-High-School/,2024-11-22 11:25:39.370306 UTC
353688196,Ingraham High School,7,Public,High,9-12,2.9,https://www.greatschools.org/washington/seattle/1571-Ingraham-High-School/,2024-11-22 11:25:39.370306 UTC
48693645,Ingraham High School,7,Public,High,9-12,2.9,https://www.greatschools.org/washington/seattle/1571-Ingraham-High-School/,2024-11-22 11:25:39.370306 UTC
434331279,Ingraham High School,7,Public,High,9-12,2.2,https://www.greatschools.org/washington/seattle/1571-Ingraham-High-School/,2024-11-22 11:25:39.370306 UTC
48995212,Ingraham High School,7,Public,High,9-12,1.1,https://www.greatschools.org/washington/seattle/1571-Ingraham-High-School/,2024-11-22 14:21:59.768243 UTC
48698998,Ingraham High School,7,Public,High,9-12,2.3,https://www.greatschools.org/washington/seattle/1571-Ingraham-High-School/,2024-11-23 06:35:29.098275 UTC
48757724,Ingraham High School,7,Public,High,9-12,0.5,https://www.greatschools.org/washington/seattle/1571-Ingraham-High-School/,2024-11-23 06:35:29.098275 UTC
442796489,Ingraham High School,7,Public,High,9-12,0.3,https://www.greatschools.org/washington/seattle/1571-Ingraham-High-School/,2024-11-23 06:35:29.098275 UTC
48843385,Ingraham High School,7,Public,High,9-12,0.3,https://www.greatschools.org/washington/seattle/1571-Ingraham-High-School/,2024-11-23 06:35:29.098275 UTC
442780285,Ingraham High School,7,Public,High,9-12,2.5,https://www.greatschools.org/washington/seattle/1571-Ingraham-High-School/,2024-11-23 06:35:29.098275 UTC
59698865,Ingraham High School,7,Public,High,9-12,0.9,https://www.greatschools.org/washington/seattle/1571-Ingraham-High-School/,2024-11-23 06:35:29.098275 UTC
442796625,Ingraham High School,7,Public,High,9-12,0.3,https://www.greatschools.org/washington/seattle/1571-Ingraham-High-School/,2024-11-23 06:35:29.098275 UTC
442780286,Ingraham High School,7,Public,High,9-12,2.5,https://www.greatschools.org/washington/seattle/1571-Ingraham-High-School/,2024-11-23 06:35:29.098275 UTC
49137238,Ingraham High School,7,Public,High,9-12,3.1,https://www.greatschools.org/washington/seattle/1571-Ingraham-High-School/,2024-11-23 06:35:29.098275 UTC
48997002,Ingraham High School,7,Public,High,9-12,0.4,https://www.greatschools.org/washington/seattle/1571-Ingraham-High-School/,2024-11-23 06:35:29.098275 UTC
48807450,Ingraham High School,7,Public,High,9-12,1.4,https://www.greatschools.org/washington/seattle/1571-Ingraham-High-School/,2024-11-23 06:35:29.098275 UTC
442796262,Ingraham High School,7,Public,High,9-12,0.3,https://www.greatschools.org/washington/seattle/1571-Ingraham-High-School/,2024-11-23 06:35:29.098275 UTC
48995787,Ingraham High School,7,Public,High,9-12,2.7,https://www.greatschools.org/washington/seattle/1571-Ingraham-High-School/,2024-11-26 09:21:12.508108 UTC
440197108,Ingraham High School,7,Public,High,9-12,2.1,https://www.greatschools.org/washington/seattle/1571-Ingraham-High-School/,2024-11-26 09:21:12.508108 UTC
48972689,Ingraham High School,7,Public,High,9-12,3.1,https://www.greatschools.org/washington/seattle/1571-Ingraham-High-School/,2024-11-26 09:21:12.508108 UTC
48893773,Ingraham High School,7,Public,High,9-12,2.9,https://www.greatschools.org/washington/seattle/1571-Ingraham-High-School/,2024-11-25 09:04:10.39504 UTC
442793155,Evergreen High School,3,Public,High,9-12,1.2,https://www.greatschools.org/washington/seattle/716-Evergreen-High-School/,2024-11-23 06:36:42.205218 UTC
442793890,Evergreen High School,3,Public,High,9-12,1.2,https://www.greatschools.org/washington/seattle/716-Evergreen-High-School/,2024-11-23 06:36:42.205218 UTC
442770661,Evergreen High School,3,Public,High,9-12,1.1,https://www.greatschools.org/washington/seattle/716-Evergreen-High-School/,2024-11-23 06:36:42.205218 UTC
442770661,Evergreen High School,3,Public,High,9-12,1.1,https://www.greatschools.org/washington/seattle/716-Evergreen-High-School/,2024-11-23 06:38:32.696502 UTC
442793890,Evergreen High School,3,Public,High,9-12,1.2,https://www.greatschools.org/washington/seattle/716-Evergreen-High-School/,2024-11-23 06:38:32.696502 UTC
442793155,Evergreen High School,3,Public,High,9-12,1.2,https://www.greatschools.org/washington/seattle/716-Evergreen-High-School/,2024-11-23 06:38:32.696502 UTC
442793155,Evergreen High School,3,Public,High,9-12,1.2,https://www.greatschools.org/washington/seattle/716-Evergreen-High-School/,2024-11-23 06:39:45.005993 UTC
442793890,Evergreen High School,3,Public,High,9-12,1.2,https://www.greatschools.org/washington/seattle/716-Evergreen-High-School/,2024-11-23 06:39:45.005993 UTC
442770661,Evergreen High School,3,Public,High,9-12,1.1,https://www.greatschools.org/washington/seattle/716-Evergreen-High-School/,2024-11-23 06:39:45.005993 UTC
48796294,Evergreen High School,3,Public,High,9-12,1,https://www.greatschools.org/washington/seattle/716-Evergreen-High-School/,2024-11-23 09:30:22.381606 UTC
441179634,Evergreen High School,3,Public,High,9-12,0.8,https://www.greatschools.org/washington/seattle/716-Evergreen-High-School/,2024-11-24 05:51:59.805116 UTC
49021917,Evergreen High School,3,Public,High,9-12,1.1,https://www.greatschools.org/washington/seattle/716-Evergreen-High-School/,2024-11-20 23:54:07.087739 UTC
48751150,Evergreen High School,3,Public,High,9-12,0.7,https://www.greatschools.org/washington/seattle/716-Evergreen-High-School/,2024-11-21 00:25:47.011623 UTC
48751150,Evergreen High School,3,Public,High,9-12,0.7,https://www.greatschools.org/washington/seattle/716-Evergreen-High-School/,2024-11-21 00:24:35.084863 UTC
48751150,Evergreen High School,3,Public,High,9-12,0.7,https://www.greatschools.org/washington/seattle/716-Evergreen-High-School/,2024-11-21 00:21:30.925251 UTC
48751150,Evergreen High School,3,Public,High,9-12,0.7,https://www.greatschools.org/washington/seattle/716-Evergreen-High-School/,2024-11-21 00:22:43.688415 UTC
48796304,Evergreen High School,3,Public,High,9-12,1.1,https://www.greatschools.org/washington/seattle/716-Evergreen-High-School/,2024-11-27 06:13:47.193574 UTC
48751150,Evergreen High School,3,Public,High,9-12,0.7,https://www.greatschools.org/washington/seattle/716-Evergreen-High-School/,2024-11-21 14:20:38.213508 UTC
49027711,Evergreen High School,3,Public,High,9-12,1.5,https://www.greatschools.org/washington/seattle/716-Evergreen-High-School/,2024-11-22 11:25:39.370306 UTC
442770661,Evergreen High School,3,Public,High,9-12,1.1,https://www.greatschools.org/washington/seattle/716-Evergreen-High-School/,2024-11-22 11:25:39.370306 UTC
305487634,Evergreen High School,3,Public,High,9-12,1,https://www.greatschools.org/washington/seattle/716-Evergreen-High-School/,2024-11-22 14:21:59.768243 UTC
370655059,Evergreen High School,3,Public,High,9-12,1.1,https://www.greatschools.org/washington/seattle/716-Evergreen-High-School/,2024-11-22 14:21:59.768243 UTC
442793155,Evergreen High School,3,Public,High,9-12,1.2,https://www.greatschools.org/washington/seattle/716-Evergreen-High-School/,2024-11-23 06:35:29.098275 UTC
442793890,Evergreen High School,3,Public,High,9-12,1.2,https://www.greatschools.org/washington/seattle/716-Evergreen-High-School/,2024-11-23 06:35:29.098275 UTC
442770661,Evergreen High School,3,Public,High,9-12,1.1,https://www.greatschools.org/washington/seattle/716-Evergreen-High-School/,2024-11-23 06:35:29.098275 UTC
16848184,La Jolla High School,9,Public,High,9-12,0.9,https://www.greatschools.org/california/la-jolla/6180-La-Jolla-High-School/,2024-11-23 06:36:42.205218 UTC
16848184,La Jolla High School,9,Public,High,9-12,0.9,https://www.greatschools.org/california/la-jolla/6180-La-Jolla-High-School/,2024-11-23 06:38:32.696502 UTC
16848184,La Jolla High School,9,Public,High,9-12,0.9,https://www.greatschools.org/california/la-jolla/6180-La-Jolla-High-School/,2024-11-23 06:39:45.005993 UTC
16855240,La Jolla High School,9,Public,High,9-12,1,https://www.greatschools.org/california/la-jolla/6180-La-Jolla-High-School/,2024-11-23 09:30:22.381606 UTC
145640920,La Jolla High School,9,Public,High,9-12,0.1,https://www.greatschools.org/california/la-jolla/6180-La-Jolla-High-School/,2024-11-20 23:54:07.087739 UTC
364459975,La Jolla High School,9,Public,High,9-12,0.4,https://www.greatschools.org/california/la-jolla/6180-La-Jolla-High-School/,2024-11-21 00:25:47.011623 UTC
364459975,La Jolla High School,9,Public,High,9-12,0.4,https://www.greatschools.org/california/la-jolla/6180-La-Jolla-High-School/,2024-11-21 00:24:35.084863 UTC
364459975,La Jolla High School,9,Public,High,9-12,0.4,https://www.greatschools.org/california/la-jolla/6180-La-Jolla-High-School/,2024-11-21 00:21:30.925251 UTC
364459975,La Jolla High School,9,Public,High,9-12,0.4,https://www.greatschools.org/california/la-jolla/6180-La-Jolla-High-School/,2024-11-21 00:22:43.688415 UTC
16857069,La Jolla High School,9,Public,High,9-12,2.3,https://www.greatschools.org/california/la-jolla/6180-La-Jolla-High-School/,2024-11-29 05:32:39.695397 UTC
16851738,La Jolla High School,9,Public,High,9-12,0.7,https://www.greatschools.org/california/la-jolla/6180-La-Jolla-High-School/,2024-11-28 06:03:26.602665 UTC
16839100,La Jolla High School,9,Public,High,9-12,2,https://www.greatschools.org/california/la-jolla/6180-La-Jolla-High-School/,2024-11-27 09:23:19.830028 UTC
16856252,La Jolla High School,9,Public,High,9-12,1.5,https://www.greatschools.org/california/la-jolla/6180-La-Jolla-High-School/,2024-11-27 09:23:19.830028 UTC
145640920,La Jolla High School,9,Public,High,9-12,0.1,https://www.greatschools.org/california/la-jolla/6180-La-Jolla-High-School/,2024-11-21 11:09:29.025827 UTC
16855631,La Jolla High School,9,Public,High,9-12,1.4,https://www.greatschools.org/california/la-jolla/6180-La-Jolla-High-School/,2024-11-21 11:09:29.025827 UTC
364459975,La Jolla High School,9,Public,High,9-12,0.4,https://www.greatschools.org/california/la-jolla/6180-La-Jolla-High-School/,2024-11-21 14:20:38.213508 UTC
16858267,La Jolla High School,9,Public,High,9-12,1.6,https://www.greatschools.org/california/la-jolla/6180-La-Jolla-High-School/,2024-11-22 11:25:39.370306 UTC
16855631,La Jolla High School,9,Public,High,9-12,1.4,https://www.greatschools.org/california/la-jolla/6180-La-Jolla-High-School/,2024-11-22 11:25:39.370306 UTC
416545470,La Jolla High School,9,Public,High,9-12,3.2,https://www.greatschools.org/california/la-jolla/6180-La-Jolla-High-School/,2024-11-22 14:21:59.768243 UTC
16848184,La Jolla High School,9,Public,High,9-12,0.9,https://www.greatschools.org/california/la-jolla/6180-La-Jolla-High-School/,2024-11-23 06:35:29.098275 UTC
16856309,La Jolla High School,9,Public,High,9-12,1.6,https://www.greatschools.org/california/la-jolla/6180-La-Jolla-High-School/,2024-11-26 09:21:12.508108 UTC
16851684,La Jolla High School,9,Public,High,9-12,0.6,https://www.greatschools.org/california/la-jolla/6180-La-Jolla-High-School/,2024-11-26 09:21:12.508108 UTC
16851701,La Jolla High School,9,Public,High,9-12,0.6,https://www.greatschools.org/california/la-jolla/6180-La-Jolla-High-School/,2024-11-26 06:02:41.046157 UTC
16840575,La Jolla High School,9,Public,High,9-12,2.8,https://www.greatschools.org/california/la-jolla/6180-La-Jolla-High-School/,2024-11-26 06:02:41.046157 UTC
63477647,La Jolla High School,9,Public,High,9-12,0.6,https://www.greatschools.org/california/la-jolla/6180-La-Jolla-High-School/,2024-11-26 06:02:41.046157 UTC
16852461,La Jolla High School,9,Public,High,9-12,2,https://www.greatschools.org/california/la-jolla/6180-La-Jolla-High-School/,2024-11-26 06:02:41.046157 UTC
442815214,San Diego Business,3,Public,High,9-12,2.1,https://www.greatschools.org/california/san-diego/14157-San-Diego-Business/,2024-11-23 06:36:42.205218 UTC
442815214,San Diego Business,3,Public,High,9-12,2.1,https://www.greatschools.org/california/san-diego/14157-San-Diego-Business/,2024-11-23 06:38:32.696502 UTC
442815214,San Diego Business,3,Public,High,9-12,2.1,https://www.greatschools.org/california/san-diego/14157-San-Diego-Business/,2024-11-23 06:39:45.005993 UTC
442815214,San Diego Business,3,Public,High,9-12,2.1,https://www.greatschools.org/california/san-diego/14157-San-Diego-Business/,2024-11-24 05:51:59.805116 UTC
17076650,San Diego Business,3,Public,High,9-12,1.2,https://www.greatschools.org/california/san-diego/14157-San-Diego-Business/,2024-11-20 23:54:07.087739 UTC
